date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:01:22	26167/26167	---MCZ	200	added ('OK')	text/html	etag:%221528041679-1%22	http://saopaulo.drupalcamp.com.br/node/51	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/node/51.html	(from http://saopaulo.drupalcamp.com.br/content/keynotes)
13:01:26	36693/36693	---MCZ	200	added ('OK')	text/html	etag:%221528041683-1%22	http://saopaulo.drupalcamp.com.br/node/3	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/node/3.html	(from http://saopaulo.drupalcamp.com.br/palestrantes)
13:01:30	21457/21457	---MCZ	200	added ('OK')	text/html	etag:%221528041687-1%22	http://saopaulo.drupalcamp.com.br/node/36	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/node/36.html	(from http://saopaulo.drupalcamp.com.br/content/progama%c3%a7%c3%a3o)
13:01:32	169122/169122	---M--	200	added ('OK')	image/jpeg	date:Fri,%2006%20Oct%202017%2015:54:08%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/sao-paulo-overlay.jpg	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/sao-paulo-overlay.jpg	(from http://saopaulo.drupalcamp.com.br/)
13:01:33	21650/21650	---MCZ	200	added ('OK')	text/html	etag:%221528041691-1%22	http://saopaulo.drupalcamp.com.br/content/inscreva-se	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/content/inscreva-se	(from http://saopaulo.drupalcamp.com.br/)
13:01:38	23434/23434	---MCZ	200	added ('OK')	text/html	etag:%221528041694-1%22	http://saopaulo.drupalcamp.com.br/node/4	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/node/4.html	(from http://saopaulo.drupalcamp.com.br/patrocinadores)
13:01:38	23536/23536	---MCZ	200	added ('OK')	text/html	etag:%221528041695-1%22	http://saopaulo.drupalcamp.com.br/node/31	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/node/31.html	(from http://saopaulo.drupalcamp.com.br/content/newsletter)
13:01:42	21121/21121	---MCZ	200	added ('OK')	text/html	etag:%221528041700-1%22	http://saopaulo.drupalcamp.com.br/node/16	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/node/16.html	(from http://saopaulo.drupalcamp.com.br/content/local)
13:01:44	23771/23771	---MCZ	200	added ('OK')	text/html	etag:%221528041701-1%22	http://saopaulo.drupalcamp.com.br/node/11	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/node/11.html	(from http://saopaulo.drupalcamp.com.br/contato)
13:01:46	28093/28093	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2010%20Oct%202017%2021:01:32%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/js/js_tL-GB7EYwK1wvQZ_0oIR0ixY1BRWB3pnS1Xh5DnXk5Y.js	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/js/js_tL-GB7EYwK1wvQZ_0oIR0ixY1BRWB3pnS1Xh5DnXk5Y.js	(from http://saopaulo.drupalcamp.com.br/contato)
13:01:48	21199/21199	---MCZ	200	added ('OK')	text/html	etag:%221528041706-1%22	http://saopaulo.drupalcamp.com.br/node/41	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/node/41.html	(from http://saopaulo.drupalcamp.com.br/content/c%c3%b3digo-de-conduta)
13:01:50	21169/21169	---M-Z	200	added ('OK')	text/html	etag:%221528041709-1%22	http://saopaulo.drupalcamp.com.br/node/21	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/node/21	(from http://saopaulo.drupalcamp.com.br/content/volunt%c3%a1rio)
13:01:51	21650/21650	---MCZ	200	added ('OK')	text/html	etag:%221528041707-1%22	http://saopaulo.drupalcamp.com.br/node/46	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/node/46.html	(from http://saopaulo.drupalcamp.com.br/content/inscreva-se)
13:01:52	0/0	UR-M-Z	416	error ('Requested%20range%20not%20satisfiable')	text/javascript	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	http://ajax.googleapis.com/ajax/libs/jquery/1.10.2/jquery.min.js	/home/william/websites/drupalcamp2017/ajax.googleapis.com/ajax/libs/jquery/1.10.2/jquery.min.js	(from http://saopaulo.drupalcamp.com.br/)
13:01:52	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2003%20Jun%202018%2016:01:52%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/js/js_IkgOrrVZK1UTp2HktvFi5vo1g7b25Muyr5GoySikuic.js	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/js/js_IkgOrrVZK1UTp2HktvFi5vo1g7b25Muyr5GoySikuic.js	(from http://saopaulo.drupalcamp.com.br/)
13:01:53	0/0	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2003%20Jun%202018%2016:01:54%20GMT	http://maxcdn.bootstrapcdn.com/bootstrap/3.1.1/js/bootstrap.min.js	/home/william/websites/drupalcamp2017/maxcdn.bootstrapcdn.com/bootstrap/3.1.1/js/bootstrap.min.js	(from http://saopaulo.drupalcamp.com.br/)
13:01:54	0/0	UR-M-Z	416	error ('Requested%20range%20not%20satisfiable')	text/javascript	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	http://ajax.googleapis.com/ajax/libs/jqueryui/1.10.2/jquery-ui.min.js	/home/william/websites/drupalcamp2017/ajax.googleapis.com/ajax/libs/jqueryui/1.10.2/jquery-ui.min.js	(from http://saopaulo.drupalcamp.com.br/)
13:01:54	178/178	---M--	200	added ('OK')	image/png	date:Fri,%2009%20Feb%202018%2003:17:01%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_flat_75_ffffff_40x100.png	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_flat_75_ffffff_40x100.png	(from http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/css/css_xD0LxSb8ZrQZhbCr57ntwWxQKrWJQng4cQwhovYslfE.css)
13:01:55	101/101	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Apr%202018%2005:33:20%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_highlight-soft_75_cccccc_1x100.png	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_highlight-soft_75_cccccc_1x100.png	(from http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/css/css_xD0LxSb8ZrQZhbCr57ntwWxQKrWJQng4cQwhovYslfE.css)
13:01:56	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2003%20Jun%202018%2016:01:56%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/js/js_9PoCIpaBdXzAfwjeoO2ibi_TtEs6jMROpVOwk-_WIBw.js	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/js/js_9PoCIpaBdXzAfwjeoO2ibi_TtEs6jMROpVOwk-_WIBw.js	(from http://saopaulo.drupalcamp.com.br/)
13:01:57	110/110	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Apr%202018%2005:33:20%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_glass_75_e6e6e6_1x400.png	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_glass_75_e6e6e6_1x400.png	(from http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/css/css_xD0LxSb8ZrQZhbCr57ntwWxQKrWJQng4cQwhovYslfE.css)
13:01:58	111/111	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Apr%202018%2005:33:20%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_glass_75_dadada_1x400.png	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_glass_75_dadada_1x400.png	(from http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/css/css_xD0LxSb8ZrQZhbCr57ntwWxQKrWJQng4cQwhovYslfE.css)
13:01:58	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2003%20Jun%202018%2016:01:57%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/js/js_0am8cn8pqb9kbYPFLL2j3Jp-K2ZKlV1nOcqoCBS53hk.js	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/js/js_0am8cn8pqb9kbYPFLL2j3Jp-K2ZKlV1nOcqoCBS53hk.js	(from http://saopaulo.drupalcamp.com.br/)
13:02:00	105/105	---M--	200	added ('OK')	image/png	date:Fri,%2009%20Feb%202018%2003:17:01%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_glass_65_ffffff_1x400.png	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_glass_65_ffffff_1x400.png	(from http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/css/css_xD0LxSb8ZrQZhbCr57ntwWxQKrWJQng4cQwhovYslfE.css)
13:02:00	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2003%20Jun%202018%2016:02:00%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/js/js_TJIicOYd5l-karXzJbPU9U0XmwCDPpnCmbPqNxzMvLQ.js	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/js/js_TJIicOYd5l-karXzJbPU9U0XmwCDPpnCmbPqNxzMvLQ.js	(from http://saopaulo.drupalcamp.com.br/)
13:02:02	0/0	UR-M-Z	416	error ('Requested%20range%20not%20satisfiable')	text/javascript	date:Fri,%2018%20May%202018%2001:10:24%20GMT	http://www.google-analytics.com/analytics.js	/home/william/websites/drupalcamp2017/www.google-analytics.com/analytics.js	(from http://saopaulo.drupalcamp.com.br/)
13:02:02	120/120	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Apr%202018%2005:33:20%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_glass_55_fbf9ee_1x400.png	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_glass_55_fbf9ee_1x400.png	(from http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/css/css_xD0LxSb8ZrQZhbCr57ntwWxQKrWJQng4cQwhovYslfE.css)
13:02:04	119/119	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Apr%202018%2005:33:20%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_glass_95_fef1ec_1x400.png	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_glass_95_fef1ec_1x400.png	(from http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/css/css_xD0LxSb8ZrQZhbCr57ntwWxQKrWJQng4cQwhovYslfE.css)
13:02:04	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2003%20Jun%202018%2016:02:03%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/js/js_5Aob2t4yg02hinfzqZNNc-GLNhqkVzPG6-mUEJ95JcY.js	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/js/js_5Aob2t4yg02hinfzqZNNc-GLNhqkVzPG6-mUEJ95JcY.js	(from http://saopaulo.drupalcamp.com.br/)
13:02:06	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2003%20Jun%202018%2016:02:06%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/js/js_o69K6ic89k_1Ghr4mc8-OHnWfJ3zMPDsBG83zIlklxk.js	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/js/js_o69K6ic89k_1Ghr4mc8-OHnWfJ3zMPDsBG83zIlklxk.js	(from http://saopaulo.drupalcamp.com.br/)
13:02:08	4369/4369	---M--	200	added ('OK')	image/png	date:Fri,%2009%20Feb%202018%2003:17:01%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-icons_222222_256x240.png	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-icons_222222_256x240.png	(from http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/css/css_xD0LxSb8ZrQZhbCr57ntwWxQKrWJQng4cQwhovYslfE.css)
13:02:09	4369/4369	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Apr%202018%2005:33:20%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-icons_888888_256x240.png	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-icons_888888_256x240.png	(from http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/css/css_xD0LxSb8ZrQZhbCr57ntwWxQKrWJQng4cQwhovYslfE.css)
13:02:10	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2003%20Jun%202018%2016:02:09%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/js/js_WG4QOvF0q4Kcp6AKXtUCk-RzXnhyFnH-RtuIHWgyuiY.js	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/js/js_WG4QOvF0q4Kcp6AKXtUCk-RzXnhyFnH-RtuIHWgyuiY.js	(from http://saopaulo.drupalcamp.com.br/)
13:02:12	4369/4369	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Apr%202018%2005:33:20%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-icons_454545_256x240.png	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-icons_454545_256x240.png	(from http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/css/css_xD0LxSb8ZrQZhbCr57ntwWxQKrWJQng4cQwhovYslfE.css)
13:02:13	4369/4369	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Apr%202018%2005:33:20%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-icons_2e83ff_256x240.png	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-icons_2e83ff_256x240.png	(from http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/css/css_xD0LxSb8ZrQZhbCr57ntwWxQKrWJQng4cQwhovYslfE.css)
13:02:15	4369/4369	---M--	200	added ('OK')	image/png	date:Fri,%2009%20Feb%202018%2003:17:01%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-icons_cd0a0a_256x240.png	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-icons_cd0a0a_256x240.png	(from http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/css/css_xD0LxSb8ZrQZhbCr57ntwWxQKrWJQng4cQwhovYslfE.css)
13:02:16	180/180	---M--	200	added ('OK')	image/png	date:Fri,%2009%20Feb%202018%2003:17:01%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_flat_0_aaaaaa_40x100.png	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/jquery_update/replace/ui/themes/base/minified/images/ui-bg_flat_0_aaaaaa_40x100.png	(from http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/css/css_xD0LxSb8ZrQZhbCr57ntwWxQKrWJQng4cQwhovYslfE.css)
13:02:16	19340/19340	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%224b8c-56bc9483556ee%22	http://cdn.sendpulse.com/28edd3380a1c17cf65b137fe96516659/js/push/a093c586261a31899493255674f96263_0.js	/home/william/websites/drupalcamp2017/cdn.sendpulse.com/28edd3380a1c17cf65b137fe96516659/js/push/a093c586261a31899493255674f96263_0.js	(from http://saopaulo.drupalcamp.com.br/)
13:02:18	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2003%20Jun%202018%2016:02:17%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/Andrea.jpg	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/Andrea.jpg	(from http://saopaulo.drupalcamp.com.br/)
13:02:18	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2003%20Jun%202018%2016:02:17%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/Camila.jpg	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/Camila.jpg	(from http://saopaulo.drupalcamp.com.br/)
13:02:20	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2003%20Jun%202018%2016:02:20%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/cleber.jpg	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/cleber.jpg	(from http://saopaulo.drupalcamp.com.br/)
13:02:20	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2003%20Jun%202018%2016:02:20%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/daniel.jpg	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/daniel.jpg	(from http://saopaulo.drupalcamp.com.br/)
13:02:22	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2003%20Jun%202018%2016:02:22%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/emanuel.jpg	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/emanuel.jpg	(from http://saopaulo.drupalcamp.com.br/)
13:02:23	2196/2196	---M--	200	added ('OK')	image/gif	date:Sat,%2028%20Apr%202018%2005:33:20%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/ctools/images/status-active.gif	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/ctools/images/status-active.gif	(from http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/css/css_gWeu3RIgwwEdyUZHE71vk0989K9383vZXC6Tmyq16Xo.css)
13:02:24	313/313	---M--	200	added ('OK')	image/png	date:Fri,%2009%20Feb%202018%2003:17:01%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/ctools/images/arrow-active.png	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/ctools/images/arrow-active.png	(from http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/css/css_gWeu3RIgwwEdyUZHE71vk0989K9383vZXC6Tmyq16Xo.css)
13:02:24	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2003%20Jun%202018%2016:02:24%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/fernando-katsu.jpg	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/fernando-katsu.jpg	(from http://saopaulo.drupalcamp.com.br/)
13:02:25	228/228	---M--	200	added ('OK')	image/png	date:Fri,%2009%20Feb%202018%2003:17:01%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/ctools/images/expanded-options.png	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/ctools/images/expanded-options.png	(from http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/css/css_gWeu3RIgwwEdyUZHE71vk0989K9383vZXC6Tmyq16Xo.css)
13:02:26	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2003%20Jun%202018%2016:02:26%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/lucas-silva_0.JPG	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/lucas-silva_0.jpg	(from http://saopaulo.drupalcamp.com.br/)
13:02:27	2104/2104	---M--	200	added ('OK')	image/png	date:Fri,%2009%20Feb%202018%2003:17:01%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/modal_forms/images/controls.png	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/modules/contrib/modal_forms/images/controls.png	(from http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/css/css_gWeu3RIgwwEdyUZHE71vk0989K9383vZXC6Tmyq16Xo.css)
13:02:30	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2003%20Jun%202018%2016:02:28%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/lucas.png	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/lucas.png	(from http://saopaulo.drupalcamp.com.br/)
13:02:30	20875/20875	---MCZ	404	error ('Not%20Found')	text/html	etag:%221528041748-1%22	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/themes/custom/drupalcamp/assets/fonts/glyphicons-halflings-regular.eot	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/themes/custom/drupalcamp/assets/fonts/glyphicons-halflings-regular.eot	(from http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/css/css_bNTPp8D0cUuaefo1uEuyyddB03PECvdU3nTK1Is6B5M.css)
13:02:32	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2003%20Jun%202018%2016:02:31%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/luiz-petri.jpg	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/luiz-petri.jpg	(from http://saopaulo.drupalcamp.com.br/)
13:02:32	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2003%20Jun%202018%2016:02:31%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/marcelo-hayashi.jpg	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/marcelo-hayashi.jpg	(from http://saopaulo.drupalcamp.com.br/)
13:02:34	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2003%20Jun%202018%2016:02:34%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/marcelo.jpg	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/marcelo.jpg	(from http://saopaulo.drupalcamp.com.br/)
13:02:36	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sun,%2003%20Jun%202018%2016:02:35%20GMT	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/marcio.jpg	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/imagens/marcio.jpg	(from http://saopaulo.drupalcamp.com.br/)
13:02:36	20876/20876	---MCZ	404	error ('Not%20Found')	text/html	etag:%221528041754-1%22	http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/themes/custom/drupalcamp/assets/fonts/glyphicons-halflings-regular.eot?	/home/william/websites/drupalcamp2017/saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/themes/custom/drupalcamp/assets/fonts/glyphicons-halflings-regular.72d41d.delayed	(from http://saopaulo.drupalcamp.com.br/sites/saopaulo.drupalcamp.com.br/files/css/css_bNTPp8D0cUuaefo1uEuyyddB03PECvdU3nTK1Is6B5M.css)
